STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,COUNTYNAME,FATALS,young,old,drink,truck,old_car
53,Washington,530195,0,0,2,2,0,2,2,63,2113,SPOKANE VALLEY,6,June,22,22,3,Tuesday,2021,10,10:00am-10:59am,45,45,E SPRAGUE AVE,N Gillis Rd,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.65714167,47.65714167,-117.2572111,-117.2572111,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,1,0,0,0,0
53,Washington,530196,0,0,1,1,0,1,1,63,0,NOT APPLICABLE,6,June,26,26,7,Saturday,2021,20,8:00pm-8:59pm,38,38,CR-W CHARLES RD,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,47.79182778,47.79182778,-117.5873861,-117.5873861,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,0,0,0,0,1
53,Washington,530197,0,0,2,2,0,3,3,61,0,NOT APPLICABLE,6,June,14,14,2,Monday,2021,22,10:00pm-10:59pm,19,19,SR-99,,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,443,443,47.87014444,47.87014444,-122.2763056,-122.2763056,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SNOHOMISH (61),2,1,0,0,0,0
53,Washington,530198,0,0,1,1,0,5,5,53,0,NOT APPLICABLE,6,June,28,28,2,Monday,2021,21,9:00pm-9:59pm,14,14,CR-BLISS COCHRANE ROAD,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,6,6,47.36244167,47.36244167,-122.7799528,-122.7799528,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,5,Dusk,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,0,0,0,0
53,Washington,530199,0,0,1,1,0,2,2,57,0,NOT APPLICABLE,6,June,26,26,7,Saturday,2021,19,7:00pm-7:59pm,55,55,CR-CONCRETE SAUK VALLEY,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,48.39838056,48.39838056,-121.5639639,-121.5639639,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SKAGIT (57),1,1,0,0,0,0
53,Washington,530200,0,0,2,2,0,3,3,11,0,NOT APPLICABLE,6,June,15,15,3,Tuesday,2021,9,9:00am-9:59am,39,39,SR-503,NE 76TH ST,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,67,67,45.677825,45.677825,-122.5525444,-122.5525444,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLARK (11),1,0,0,1,0,0
53,Washington,530201,0,0,2,2,0,3,3,33,0,NOT APPLICABLE,6,June,7,7,2,Monday,2021,3,3:00am-3:59am,54,54,SR-900,,3,State Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,110,110,47.51391944,47.51391944,-122.0771333,-122.0771333,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,1,0,0,0,1
53,Washington,530202,0,0,3,3,0,3,3,53,0,NOT APPLICABLE,6,June,18,18,6,Friday,2021,13,1:00pm-1:59pm,32,32,SR-167,,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,82,82,47.20224444,47.20224444,-122.2579111,-122.2579111,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,0,0,0,0
53,Washington,530204,0,0,1,1,0,2,2,5,0,NOT APPLICABLE,7,July,1,1,5,Thursday,2021,5,5:00am-5:59am,0,0,I-82,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1212,1212,46.04681111,46.04681111,-119.2245417,-119.2245417,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,9,Reported as Unknown,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),BENTON (5),2,0,1,0,0,0
53,Washington,530205,0,0,2,2,0,4,4,77,0,NOT APPLICABLE,4,April,29,29,5,Thursday,2021,15,3:00pm-3:59pm,58,58,US-97,,2,U.S. Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,509,509,46.25663889,46.25663889,-120.4096056,-120.4096056,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,YAKIMA (77),1,0,0,0,0,0
53,Washington,530206,1,1,1,1,0,1,1,33,1830,RENTON,6,June,29,29,3,Tuesday,2021,4,4:00am-4:59am,36,36,SR-167,,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,259,259,47.44389444,47.44389444,-122.2167139,-122.2167139,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,4,Dawn,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,0
53,Washington,530207,0,0,2,2,0,2,2,53,2230,TACOMA,7,July,4,4,1,Sunday,2021,13,1:00pm-1:59pm,48,48,S HOSMER,S 82ND ST,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.18285278,47.18285278,-122.4632111,-122.4632111,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,0,0,0,0
53,Washington,530208,1,1,2,2,0,2,2,33,1960,SEATTLE,6,June,6,6,1,Sunday,2021,22,10:00pm-10:59pm,39,39,MARTIN LUTHER KING JR WAY S,S Edmunds St,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.55867778,47.55867778,-122.2918694,-122.2918694,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,1
53,Washington,530209,0,0,3,3,0,5,5,15,0,NOT APPLICABLE,7,July,4,4,1,Sunday,2021,3,3:00am-3:59am,11,11,I-5,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,337,337,46.06105556,46.06105556,-122.8666611,-122.8666611,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,COWLITZ (15),1,0,0,0,0,0
53,Washington,530210,1,1,2,2,0,3,3,63,2113,SPOKANE VALLEY,6,June,30,30,4,Wednesday,2021,21,9:00pm-9:59pm,53,53,N SULLIVAN RD,,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.66645556,47.66645556,-117.1967083,-117.1967083,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,0,0,0,0,0
53,Washington,530211,0,0,1,1,0,1,1,63,0,NOT APPLICABLE,7,July,1,1,5,Thursday,2021,14,2:00pm-2:59pm,37,37,CR-S MALLOY PRAIRIE RD,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,8,8,47.44456944,47.44456944,-117.7794194,-117.7794194,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,0,1,0,1,0
53,Washington,530212,0,0,2,2,0,3,3,53,747,FIFE,7,July,4,4,1,Sunday,2021,13,1:00pm-1:59pm,56,56,PACIFIC HWY E,46th Ave E,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,0,None,47.24308889,47.24308889,-122.3673861,-122.3673861,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,1,0,0,0
53,Washington,530213,0,0,1,1,0,2,2,15,0,NOT APPLICABLE,7,July,2,2,6,Friday,2021,8,8:00am-8:59am,29,29,SR-4,COAL CREEK RD,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,552,552,46.17668056,46.17668056,-123.0258028,-123.0258028,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,12,Pedestrian Refuge Island or Traffic Island,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,COWLITZ (15),1,0,0,0,0,0
53,Washington,530214,0,0,2,2,0,3,3,73,0,NOT APPLICABLE,6,June,23,23,4,Wednesday,2021,11,11:00am-11:59am,21,21,SR-9,,3,State Highway,1,Rural,5,Major Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,864,864,48.876775,48.876775,-122.3095472,-122.3095472,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,WHATCOM (73),1,1,0,0,0,0
53,Washington,530215,0,0,1,1,0,1,1,33,100,AUBURN,6,June,25,25,6,Friday,2021,0,0:00am-0:59am,50,50,SR-18,,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,30,30,47.303825,47.303825,-122.2621917,-122.2621917,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,1
53,Washington,530216,0,0,1,1,0,2,2,77,0,NOT APPLICABLE,6,June,30,30,4,Wednesday,2021,11,11:00am-11:59am,12,12,US-97,,2,U.S. Highway,2,Urban,4,Minor Arterial,1,State Highway Agency,1,This section IS ON the NHS,3,Indian Reservation,631,631,46.38761944,46.38761944,-120.3545306,-120.3545306,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,YAKIMA (77),1,0,0,0,0,0
53,Washington,530217,0,0,2,2,0,2,2,65,0,NOT APPLICABLE,7,July,6,6,3,Tuesday,2021,19,7:00pm-7:59pm,0,0,US-395,MANTZ-RICKY RD,2,U.S. Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2327,2327,48.52184722,48.52184722,-117.9030139,-117.9030139,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,STEVENS (65),1,1,0,0,0,1
53,Washington,530218,0,0,3,3,0,5,5,11,2370,VANCOUVER,7,July,9,9,6,Friday,2021,11,11:00am-11:59am,59,59,I-205,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,32,32,45.64116944,45.64116944,-122.5634167,-122.5634167,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLARK (11),2,1,0,0,0,0
53,Washington,530219,0,0,3,3,0,3,3,1,0,NOT APPLICABLE,6,June,25,25,6,Friday,2021,13,1:00pm-1:59pm,28,28,SR-17,SUTTON RD,3,State Highway,1,Rural,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,249,249,46.87005556,46.87005556,-119.1329639,-119.1329639,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,ADAMS (1),1,0,0,0,0,1
53,Washington,530220,0,0,1,1,0,1,1,61,690,EVERETT,7,July,8,8,5,Thursday,2021,15,3:00pm-3:59pm,45,45,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1920,1920,47.95490278,47.95490278,-122.2000667,-122.2000667,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SNOHOMISH (61),1,0,0,0,0,0
53,Washington,530221,0,0,4,4,0,6,6,7,0,NOT APPLICABLE,7,July,9,9,6,Friday,2021,15,3:00pm-3:59pm,22,22,US-2,,2,U.S. Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,882,882,47.70908333,47.70908333,-120.7423639,-120.7423639,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CHELAN (7),1,0,0,0,0,0
53,Washington,530222,0,0,1,1,0,1,1,67,1102,LACEY,7,July,12,12,2,Monday,2021,0,0:00am-0:59am,11,11,CARPENTER RD SE,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.04771111,47.04771111,-122.7965833,-122.7965833,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,THURSTON (67),1,1,0,0,0,1
53,Washington,530223,0,0,2,2,0,2,2,77,0,NOT APPLICABLE,6,June,25,25,6,Friday,2021,4,4:00am-4:59am,55,55,CR-W WAPATO RD,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,7,7,46.44800556,46.44800556,-120.4445806,-120.4445806,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,YAKIMA (77),1,0,0,0,0,1
53,Washington,530224,0,0,2,2,0,4,4,25,0,NOT APPLICABLE,6,June,13,13,1,Sunday,2021,8,8:00am-8:59am,18,18,CR-N FRONTAGE RD,,4,County Road,1,Rural,6,Minor Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,173,173,47.10453333,47.10453333,-119.4087,-119.4087,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,GRANT (25),1,0,0,0,0,0
53,Washington,530225,0,0,1,1,0,1,1,35,0,NOT APPLICABLE,6,June,20,20,1,Sunday,2021,19,7:00pm-7:59pm,44,44,SR-16,,3,State Highway,1,Rural,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,270,270,47.52738889,47.52738889,-122.7001194,-122.7001194,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KITSAP (35),1,0,0,0,0,0
53,Washington,530226,0,0,1,1,0,1,1,35,0,NOT APPLICABLE,7,July,10,10,7,Saturday,2021,21,9:00pm-9:59pm,45,45,CR-BETHEL BURLEY RD SE,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,47.42445,47.42445,-122.6312167,-122.6312167,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KITSAP (35),1,1,0,0,0,1
53,Washington,530227,0,0,1,1,0,1,1,33,0,NOT APPLICABLE,7,July,12,12,2,Monday,2021,19,7:00pm-7:59pm,22,22,CR-LANDSBURG RD SE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,39,39,47.36221389,47.36221389,-121.9738778,-121.9738778,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,1,0
53,Washington,530228,0,0,1,1,0,2,2,9,0,NOT APPLICABLE,7,July,5,5,2,Monday,2021,2,2:00am-2:59am,30,30,CR-HOKO OZETTE RD,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,99999,Unknown,48.15105833,48.15105833,-124.5735944,-124.5735944,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLALLAM (9),1,0,0,0,0,0
53,Washington,530229,0,0,2,2,0,5,5,65,0,NOT APPLICABLE,6,June,7,7,2,Monday,2021,16,4:00pm-4:59pm,22,22,US-395,,2,U.S. Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1923,1923,48.02104167,48.02104167,-117.5915611,-117.5915611,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,STEVENS (65),3,0,0,0,0,1
